,nivel satisfacción,última evaluación,número proyectos,horas mensuales promedio,años en la empresa,accidente laboral,se fue,promoción últimos 5 años,departamento,salario,región
7867,0.57,0.52,4,252,2,0,0,0,marketing,low,Colombia
7868,0.33,0.72,2,173,2,0,0,0,marketing,low,India
7869,0.19,0.48,6,178,3,1,0,0,sales,medium,Colombia
7870,0.5,0.63,3,160,2,0,0,0,sales,medium,Colombia
7871,0.52,0.88,3,261,4,0,0,0,sales,medium,Colombia
7872,0.13,0.52,6,188,3,0,0,0,sales,medium,Reino Unido
7873,0.18,0.73,4,219,5,0,0,0,sales,medium,Colombia
7874,0.86,0.64,4,263,3,0,0,0,sales,medium,India
7875,0.86,0.59,4,165,3,0,0,0,sales,medium,Reino Unido
7876,0.16,0.76,6,218,6,0,0,0,sales,medium,Colombia
7877,0.43,0.46,2,239,3,1,0,0,sales,medium,Reino Unido
7878,0.79,0.63,3,212,2,1,0,0,sales,medium,India
7879,0.51,0.67,4,133,3,0,0,0,sales,medium,India
7880,0.83,0.55,5,250,3,1,0,0,sales,medium,Reino Unido
7881,0.61,0.45,3,114,3,0,0,0,sales,high,India
7882,0.65,0.57,3,168,2,0,0,0,sales,high,India
7883,0.95,0.83,4,252,2,0,0,0,sales,high,Reino Unido
7884,0.63,0.64,5,189,4,0,0,0,sales,high,Colombia
7885,0.72,0.6,3,265,2,1,0,0,sales,high,Reino Unido
7886,0.8,0.57,3,176,3,0,0,0,sales,high,Reino Unido
7887,0.7,0.57,4,150,4,0,0,0,sales,high,Colombia
7888,0.45,0.79,5,97,6,1,0,0,accounting,high,Colombia
7889,0.64,0.85,4,265,2,0,0,0,accounting,low,Reino Unido
7890,0.94,0.48,4,260,4,0,0,0,accounting,low,Reino Unido
7891,0.57,0.76,4,164,2,0,0,0,hr,low,Reino Unido
7892,0.35,0.56,4,142,2,0,0,0,hr,low,Colombia
7893,0.75,0.81,2,247,4,0,0,0,hr,low,India
7894,0.7,0.92,5,182,3,0,0,0,hr,low,India
7895,0.7,0.47,2,238,3,0,0,0,technical,low,Reino Unido
7896,0.61,0.62,3,191,3,0,0,0,technical,low,Colombia
7897,0.78,0.87,4,178,3,0,0,0,technical,medium,Colombia
7898,0.97,0.77,4,208,2,0,0,0,technical,medium,Reino Unido
7899,0.51,0.76,3,256,2,0,0,0,technical,medium,Colombia
7900,0.56,0.71,5,243,3,0,0,0,technical,medium,India
7901,0.87,0.55,3,233,3,0,0,0,technical,medium,Colombia
7902,0.64,0.78,5,200,3,0,0,0,technical,medium,India
7903,0.6,0.85,2,226,2,1,0,0,technical,medium,Reino Unido
7904,0.9,0.76,2,150,2,0,0,0,technical,medium,Reino Unido
7905,0.54,0.62,2,141,2,0,0,0,technical,medium,Colombia
7906,0.23,0.8,5,139,3,0,0,0,support,medium,Colombia
7907,0.8,0.81,3,199,4,1,0,0,support,medium,Colombia
7908,0.23,0.78,4,154,6,1,0,0,support,medium,India
7909,0.81,0.51,3,247,2,0,0,0,support,medium,Reino Unido
7910,0.35,0.6,5,239,5,0,0,0,support,medium,Reino Unido
7911,0.67,0.8,4,137,2,0,0,0,support,medium,India
7912,0.46,0.6,4,119,5,0,0,0,support,medium,Reino Unido
7913,0.84,0.98,4,134,5,1,0,0,support,medium,Colombia
7914,0.92,0.79,3,243,4,0,0,0,support,medium,India
7915,0.75,0.93,5,210,3,0,0,0,support,medium,Reino Unido
7916,0.7,0.57,4,265,2,0,0,0,support,medium,India
7917,0.7,0.75,4,204,3,0,0,0,technical,medium,India
7918,0.9,0.81,6,273,5,0,0,0,technical,medium,Colombia
7919,0.8,1.0,3,177,2,0,0,0,technical,medium,Reino Unido
7920,0.5,0.65,5,285,6,0,0,0,management,high,Reino Unido
7921,0.84,0.72,4,222,2,0,0,0,IT,low,Reino Unido
7922,0.48,0.94,3,185,2,1,0,0,IT,medium,Colombia
7923,0.98,0.87,5,151,6,0,0,0,IT,medium,India
7924,0.64,0.96,3,109,4,0,0,0,IT,medium,Colombia
7925,0.58,0.53,4,192,4,0,0,0,IT,medium,Reino Unido
7926,0.66,0.89,4,139,3,0,0,0,product_mng,medium,Colombia
7927,0.76,0.98,4,191,2,0,0,0,product_mng,medium,Colombia
7928,0.32,0.42,6,114,3,0,0,0,product_mng,medium,India
7929,0.49,0.87,3,212,2,0,0,0,product_mng,medium,Reino Unido
7930,0.81,0.51,3,162,2,0,0,0,IT,medium,India
7931,0.42,0.48,5,191,5,0,0,0,RandD,medium,Colombia
7932,0.17,0.85,3,234,3,0,0,0,RandD,low,India
7933,0.49,0.59,4,265,3,0,0,0,RandD,low,Reino Unido
7934,0.34,0.69,6,283,2,0,0,0,RandD,low,India
7935,0.86,0.81,3,232,4,0,0,0,RandD,low,India
7936,0.51,0.71,4,208,3,1,0,0,marketing,low,Reino Unido
7937,0.49,0.99,4,258,3,1,0,0,sales,low,Colombia
7938,0.49,0.63,3,175,2,0,0,0,accounting,low,Reino Unido
7939,0.51,0.59,3,238,3,0,0,0,support,high,Colombia
7940,0.64,0.52,3,166,3,0,0,0,technical,low,India
7941,0.62,0.85,4,225,2,0,0,0,management,high,India
7942,0.81,0.52,4,221,6,0,0,0,marketing,high,Colombia
7943,0.95,0.57,2,263,3,0,0,0,marketing,low,India
7944,0.88,0.66,4,218,4,1,0,0,marketing,low,India
7945,0.87,0.68,5,236,4,0,0,0,sales,high,Colombia
7946,0.73,0.68,5,133,2,0,0,0,sales,low,Colombia
7947,0.98,0.73,2,237,3,0,0,0,sales,medium,India
7948,0.77,0.48,3,204,6,0,0,0,sales,high,Colombia
7949,0.76,0.99,3,166,3,0,0,0,sales,medium,Colombia
7950,0.21,0.93,4,189,2,1,0,0,sales,medium,Colombia
7951,0.72,0.63,4,251,3,0,0,0,sales,medium,Colombia
7952,0.41,0.56,2,121,2,0,0,0,sales,medium,Reino Unido
7953,0.9,0.56,3,149,2,0,0,0,sales,high,Colombia
7954,0.96,0.9,5,198,2,0,0,0,sales,medium,India
7955,0.61,0.48,4,163,3,0,0,0,sales,medium,India
7956,0.6,0.8,4,222,2,0,0,0,sales,medium,Reino Unido
7957,0.5,0.76,2,107,4,0,0,0,sales,high,Reino Unido
7958,0.79,0.61,4,162,2,0,0,0,sales,medium,Colombia
7959,0.32,0.69,6,192,3,0,0,0,sales,high,India
7960,0.85,0.59,5,236,3,0,0,0,sales,low,India
7961,0.9,0.62,5,225,2,0,0,0,sales,medium,Reino Unido
7962,0.74,0.54,4,167,2,0,0,0,sales,medium,Reino Unido
7963,0.21,0.76,6,219,4,1,0,0,sales,medium,India
7964,0.91,0.61,3,255,3,0,0,0,accounting,medium,Colombia
7965,0.9,0.66,5,137,2,0,0,0,accounting,low,Reino Unido
7966,0.74,0.99,4,193,3,0,0,0,accounting,low,Reino Unido
7967,0.76,0.75,3,239,2,0,0,0,hr,low,Reino Unido
7968,0.45,0.61,5,179,5,0,0,0,hr,low,India
7969,0.73,0.63,3,205,2,1,0,0,hr,low,Colombia
7970,0.6,0.73,3,140,5,1,0,0,hr,low,India
7971,0.8,0.77,5,256,2,0,0,0,technical,low,India
7972,0.53,0.7,4,243,3,0,0,0,technical,low,India
7973,0.97,0.63,5,163,3,0,0,0,technical,low,Colombia
7974,0.64,0.99,3,167,2,0,0,0,technical,low,Colombia
7975,0.92,0.59,4,190,5,0,0,0,technical,high,India
7976,0.6,0.57,5,145,3,1,0,0,technical,low,Reino Unido
7977,1.0,0.6,4,265,4,0,0,0,technical,low,Reino Unido
7978,0.69,0.63,4,272,2,0,0,0,technical,low,Reino Unido
7979,0.53,0.45,5,140,5,0,0,0,technical,low,Reino Unido
7980,0.63,0.58,4,236,2,0,0,0,technical,high,Colombia
7981,0.57,0.89,4,255,3,1,0,0,technical,low,Colombia
7982,0.79,0.45,5,131,6,0,0,0,support,low,Colombia
7983,0.68,0.92,4,209,6,0,0,0,support,low,Colombia
7984,0.56,0.61,3,250,2,0,0,0,support,high,India
7985,0.48,0.51,3,201,2,1,0,0,support,low,Colombia
7986,0.59,0.67,4,271,2,0,0,0,support,medium,India
7987,0.34,0.76,6,237,5,0,0,0,support,high,India
7988,0.98,0.87,3,239,4,0,0,0,support,medium,India
7989,0.36,0.45,2,135,3,1,0,0,support,high,India
7990,0.6,0.58,2,182,2,0,0,0,support,medium,Colombia
7991,0.24,0.54,6,193,4,0,0,0,support,medium,Colombia
7992,0.67,0.72,4,192,3,1,0,0,support,medium,Reino Unido
7993,0.17,0.6,5,144,6,0,0,0,technical,medium,Reino Unido
7994,0.57,0.58,3,251,3,0,0,0,technical,medium,Reino Unido
7995,0.7,0.85,3,161,2,0,0,0,technical,medium,India
7996,0.73,0.62,3,171,3,0,0,0,management,medium,India
7997,0.61,0.86,4,153,5,0,0,0,IT,medium,India
7998,0.95,0.96,4,161,2,0,0,0,IT,high,Colombia
7999,0.85,0.55,3,226,4,0,0,0,IT,low,Reino Unido
8000,0.72,0.9,3,193,3,0,0,0,IT,medium,Reino Unido
8001,0.84,0.66,4,204,3,0,0,0,IT,medium,Reino Unido
8002,0.57,0.47,2,158,2,0,0,0,product_mng,medium,India
8003,0.69,0.69,3,236,4,0,0,0,product_mng,medium,Colombia
8004,0.57,0.68,4,191,3,0,0,0,product_mng,medium,Reino Unido
8005,0.52,0.59,6,104,4,0,0,0,product_mng,medium,India
8006,0.56,0.55,3,245,2,0,0,0,IT,medium,India
8007,0.75,0.74,3,186,3,1,0,0,RandD,medium,India
8008,0.98,0.75,5,168,4,1,0,0,RandD,medium,Colombia
8009,0.48,0.55,4,262,3,1,0,0,RandD,high,India
8010,0.35,0.67,2,116,3,0,0,0,RandD,low,Reino Unido
8011,0.66,0.93,4,187,2,0,0,0,RandD,low,Colombia
8012,0.79,0.9,5,184,3,0,0,0,marketing,low,Colombia
8013,0.86,0.53,4,155,3,0,0,0,marketing,high,Reino Unido
8014,0.88,1.0,5,190,2,0,0,0,sales,low,Reino Unido
8015,0.83,0.64,3,242,3,0,0,0,accounting,low,Reino Unido
8016,0.8,0.64,5,204,2,0,0,0,support,low,India
8017,0.64,0.69,4,232,3,0,0,0,technical,high,India
8018,0.72,0.59,4,245,2,0,0,0,management,low,Reino Unido
8019,0.67,0.61,3,251,2,0,0,0,marketing,low,Reino Unido
8020,0.75,0.7,4,179,2,0,0,0,marketing,low,Reino Unido
8021,0.65,0.95,4,153,2,0,0,0,marketing,low,Reino Unido
8022,0.98,0.98,5,210,6,0,0,0,sales,low,Colombia
8023,0.68,0.8,2,257,2,1,0,0,sales,low,Reino Unido
8024,0.52,0.37,3,137,4,0,0,0,sales,low,Reino Unido
8025,0.68,0.93,4,179,2,0,0,0,sales,medium,Colombia
8026,0.92,0.74,4,213,3,0,0,0,sales,medium,Colombia
8027,0.86,0.79,3,106,6,1,0,0,sales,medium,India
8028,0.5,0.99,4,272,2,0,0,0,sales,medium,Reino Unido
8029,0.35,0.37,4,153,2,0,0,0,sales,medium,Colombia
8030,0.76,0.97,5,172,3,0,0,0,sales,medium,India
8031,0.66,0.95,4,224,2,0,0,0,sales,medium,India
8032,0.58,0.71,3,230,3,1,0,0,sales,medium,India
8033,0.55,0.97,4,222,4,0,0,0,sales,medium,India
8034,0.9,0.53,3,270,3,0,0,0,sales,medium,Reino Unido
8035,0.75,0.71,4,205,3,0,0,0,sales,medium,India
8036,0.9,0.63,4,134,3,1,0,0,sales,medium,Colombia
8037,0.14,0.54,5,275,4,1,0,0,sales,high,Reino Unido
8038,0.86,0.57,4,183,3,0,0,0,sales,low,India
8039,0.56,0.84,4,143,4,0,0,0,sales,medium,India
8040,0.54,0.63,5,259,2,0,0,0,sales,medium,Reino Unido
8041,0.36,0.8,5,186,4,0,0,0,accounting,medium,Colombia
8042,0.82,0.59,3,155,3,0,0,0,accounting,medium,Colombia
8043,0.49,0.42,2,266,3,0,0,0,accounting,low,Colombia
8044,0.77,0.97,3,215,2,0,0,0,hr,low,Colombia
8045,0.64,0.83,4,179,3,0,0,0,hr,low,India
8046,0.93,0.53,3,217,3,0,0,0,hr,low,India
8047,0.96,0.94,5,235,3,0,0,0,hr,low,Reino Unido
8048,0.6,0.97,3,164,2,0,0,0,technical,low,Reino Unido
8049,0.58,0.55,3,178,5,0,0,0,technical,low,India
8050,0.52,0.49,5,170,3,0,0,0,technical,low,Colombia
8051,0.74,0.79,5,241,3,0,0,0,technical,low,Reino Unido
8052,0.64,0.99,4,222,2,0,0,0,technical,low,Colombia
8053,0.93,0.59,3,233,3,0,0,0,technical,low,Reino Unido
8054,0.76,0.49,5,243,3,0,0,0,technical,low,Reino Unido
8055,0.5,0.54,4,175,2,0,0,0,technical,low,Reino Unido
8056,0.79,0.55,4,266,3,0,0,0,technical,low,Colombia
8057,0.97,0.95,5,201,2,0,0,0,technical,low,Reino Unido
8058,0.6,0.49,5,259,4,0,0,0,technical,low,India
8059,0.84,0.73,5,105,5,0,0,0,support,low,India
8060,0.75,0.99,5,189,3,0,0,0,support,low,India
8061,0.24,0.91,4,232,2,0,0,0,support,low,India
8062,0.24,0.91,5,258,6,0,0,0,support,low,Reino Unido
8063,0.51,0.58,5,173,3,0,0,0,support,low,Colombia
8064,0.5,0.88,4,147,3,0,0,0,support,medium,India
8065,0.66,0.36,3,256,6,0,0,0,support,medium,Colombia
8066,0.97,0.77,3,206,4,0,0,0,support,medium,India
8067,0.61,0.5,4,175,3,0,0,0,support,medium,India
8068,0.77,0.49,4,274,2,1,0,0,support,medium,Colombia
8069,0.74,0.64,3,229,3,0,0,0,support,medium,India
8070,0.92,0.98,4,161,3,0,0,0,technical,medium,India
8071,0.78,0.99,2,188,2,0,0,0,technical,medium,Reino Unido
8072,0.56,0.57,3,205,3,0,0,0,technical,medium,Reino Unido
8073,0.82,0.63,3,246,3,0,0,0,management,medium,India
8074,0.26,0.98,5,161,5,0,0,0,IT,medium,India
8075,0.69,0.85,5,246,3,0,0,0,IT,medium,Colombia
8076,0.78,0.83,4,158,3,0,0,0,IT,high,Reino Unido
8077,0.67,0.86,3,175,3,0,0,0,IT,low,India
8078,0.77,0.91,5,268,3,1,0,0,IT,medium,India
8079,0.8,0.63,4,211,2,0,0,0,product_mng,medium,Reino Unido
8080,0.51,0.51,3,274,2,0,0,0,product_mng,medium,Colombia
8081,0.77,0.52,4,241,3,0,0,0,product_mng,medium,Reino Unido
8082,0.65,0.71,3,170,2,0,0,0,product_mng,low,India
8083,0.58,0.53,3,287,5,0,0,0,IT,low,Reino Unido
8084,0.67,0.39,2,235,6,0,0,0,RandD,low,Reino Unido
8085,0.33,0.39,3,98,3,1,0,0,RandD,low,Colombia
8086,0.78,0.66,6,105,5,1,0,0,RandD,low,Colombia
8087,0.58,0.83,3,226,3,0,0,0,RandD,low,Colombia
8088,0.63,0.59,4,171,4,0,0,0,RandD,low,Colombia
8089,0.63,0.51,4,153,4,0,0,0,RandD,low,Colombia
8090,0.59,0.55,3,183,4,0,0,0,marketing,low,India
8091,0.6,0.9,5,139,3,0,0,0,sales,low,Reino Unido
8092,0.93,0.9,5,210,3,0,0,0,accounting,low,India
8093,0.78,0.77,2,177,4,0,0,0,support,low,Colombia
8094,0.65,0.6,3,148,2,0,0,0,technical,low,Reino Unido
8095,1.0,0.61,4,198,2,0,0,0,management,low,Reino Unido
8096,0.96,1.0,3,137,4,1,0,0,marketing,low,Reino Unido
8097,0.54,0.97,5,233,3,1,0,0,marketing,low,Reino Unido
8098,0.98,0.69,2,204,4,0,0,0,marketing,low,Colombia
8099,0.34,0.59,2,164,2,0,0,0,sales,low,Colombia
8100,0.71,0.53,5,162,2,0,0,0,sales,low,India
8101,0.64,0.64,3,180,2,1,0,0,sales,low,Colombia
8102,0.71,0.93,2,199,2,0,0,0,sales,low,Reino Unido
8103,0.58,0.63,4,190,2,0,0,0,sales,medium,Reino Unido
8104,0.87,0.96,4,151,3,1,0,0,sales,medium,India
8105,0.58,0.85,4,162,3,0,0,0,sales,medium,Reino Unido
8106,0.87,0.67,3,139,2,0,0,0,sales,medium,India
8107,0.72,0.86,3,231,3,1,0,0,sales,medium,Colombia
8108,0.67,0.83,5,269,2,0,0,0,sales,medium,Colombia
8109,0.53,0.97,4,249,3,0,0,0,sales,medium,Reino Unido
8110,0.78,0.61,3,148,2,0,0,0,sales,medium,Reino Unido
8111,0.19,0.63,4,233,5,0,0,0,sales,medium,Colombia
8112,1.0,0.88,4,240,4,0,0,0,sales,medium,India
8113,0.75,0.75,5,229,2,1,0,0,sales,medium,Reino Unido
8114,0.29,0.66,3,256,2,1,0,0,sales,medium,India
8115,0.37,0.7,2,188,2,0,0,0,sales,high,India
8116,0.78,0.5,3,167,2,0,0,0,sales,low,India
8117,0.24,0.64,5,190,4,0,0,0,sales,medium,Reino Unido
8118,0.49,0.7,4,168,3,0,0,0,accounting,medium,Reino Unido
8119,0.18,0.64,6,154,5,0,0,0,accounting,medium,Reino Unido
8120,0.76,0.85,4,135,3,0,0,0,accounting,medium,India
8121,0.5,0.97,4,217,3,0,0,0,hr,low,Reino Unido
8122,0.82,0.94,3,253,2,0,0,0,hr,low,India
8123,0.97,0.94,3,180,3,0,0,0,hr,low,India
8124,0.72,0.9,4,225,2,0,0,0,hr,low,India
8125,0.98,0.64,4,134,3,1,0,0,technical,low,India
8126,0.76,0.73,3,192,2,0,0,0,technical,low,Reino Unido
8127,0.72,0.88,3,224,3,0,0,0,technical,low,India
8128,0.96,0.91,3,260,5,0,0,0,technical,low,Colombia
8129,0.62,0.78,3,178,3,1,0,0,technical,low,Colombia
8130,0.25,0.98,4,166,5,1,0,0,technical,low,Reino Unido
8131,0.82,0.56,5,180,3,0,0,0,technical,low,India
8132,0.59,0.9,3,189,2,0,0,0,technical,low,India
8133,0.94,0.73,3,154,3,0,0,0,technical,low,Reino Unido
8134,0.72,0.88,3,236,3,0,0,0,technical,low,Reino Unido
8135,0.53,0.78,5,198,3,0,0,0,technical,low,Reino Unido
8136,0.67,0.83,3,148,3,0,0,0,support,low,India
8137,0.99,0.52,4,205,2,0,0,0,support,low,India
8138,0.64,0.53,4,133,3,0,0,0,support,low,India
8139,0.61,0.57,4,160,3,1,0,0,support,low,Reino Unido
8140,0.89,0.85,4,201,2,1,0,0,support,low,Reino Unido
8141,0.61,0.7,5,157,4,0,0,0,support,low,Colombia
8142,0.9,0.74,3,260,2,0,0,0,support,medium,Colombia
8143,0.96,0.51,5,152,3,0,0,0,support,medium,Reino Unido
8144,0.62,0.55,4,218,3,0,0,0,support,medium,Colombia
8145,0.89,0.57,3,252,2,0,0,0,support,medium,Reino Unido
8146,0.52,0.67,4,216,3,0,0,0,support,medium,Reino Unido
8147,0.66,0.99,3,183,2,0,0,0,technical,medium,Reino Unido
8148,0.96,0.6,5,269,2,0,0,0,technical,medium,Colombia
8149,0.95,0.89,5,132,4,0,0,0,technical,medium,India
8150,0.75,0.98,4,170,4,0,0,0,management,medium,Reino Unido
8151,0.39,0.87,5,257,5,1,0,0,IT,medium,Colombia
8152,0.93,0.69,3,138,2,0,0,0,IT,medium,Reino Unido
8153,0.44,0.54,3,115,3,0,0,0,IT,medium,Colombia
8154,0.9,0.67,3,165,2,0,0,0,IT,high,Reino Unido
8155,0.75,0.81,3,214,3,0,0,0,IT,low,India
8156,0.45,0.75,2,246,2,0,0,0,product_mng,medium,Colombia
8157,0.42,0.6,2,188,3,0,0,0,product_mng,medium,India
8158,0.99,0.82,3,255,2,0,0,0,product_mng,medium,Reino Unido
8159,0.89,0.91,4,190,2,0,0,0,product_mng,medium,Reino Unido
8160,0.96,0.9,4,164,4,0,0,0,IT,low,Colombia
8161,0.5,0.46,3,165,3,0,0,0,RandD,low,India
8162,0.59,0.59,3,141,3,0,0,0,RandD,low,Reino Unido
8163,0.57,0.69,3,154,2,0,0,0,RandD,low,India
8164,1.0,0.87,3,165,2,0,0,0,RandD,low,Colombia
8165,0.6,0.59,5,266,2,0,0,0,RandD,low,Reino Unido
8166,0.21,0.85,6,235,6,0,0,0,RandD,low,Reino Unido
8167,0.63,0.83,4,159,2,0,0,0,marketing,low,Colombia
8168,0.8,0.82,3,218,3,0,0,0,sales,low,Reino Unido
8169,0.51,0.96,3,149,4,0,0,0,accounting,low,Reino Unido
8170,0.89,0.96,5,239,3,0,0,0,support,low,India
8171,0.83,0.58,4,225,3,0,0,0,technical,low,Colombia
8172,0.77,0.74,6,247,3,0,0,0,management,low,Reino Unido
8173,0.79,0.99,4,183,2,0,0,0,marketing,low,Reino Unido
8174,0.63,0.85,5,214,2,0,0,0,marketing,low,Colombia
8175,0.68,0.48,5,113,2,0,0,0,marketing,low,Colombia
8176,0.74,0.69,4,244,2,0,0,0,sales,low,Colombia
8177,0.49,0.67,6,286,4,0,0,0,sales,low,Colombia
8178,0.46,0.55,3,139,2,0,0,0,sales,medium,Colombia
8179,0.9,0.91,5,176,3,0,0,0,sales,medium,Reino Unido
8180,0.7,0.67,5,136,3,0,0,0,sales,medium,Colombia
8181,0.84,0.71,4,222,2,0,0,0,sales,medium,Colombia
8182,0.89,0.77,4,269,4,0,0,0,sales,medium,Colombia
8183,0.59,0.87,4,183,2,0,0,0,sales,medium,India
8184,0.57,0.72,3,206,3,0,0,0,sales,medium,Colombia
8185,0.53,0.49,3,158,3,0,0,0,sales,medium,Colombia
8186,0.83,0.89,4,136,3,0,0,0,sales,medium,India
8187,0.51,0.66,4,182,2,0,0,0,sales,medium,India
8188,0.78,0.61,4,268,3,0,0,0,sales,medium,India
8189,0.52,0.69,3,144,3,0,0,0,sales,medium,Colombia
8190,0.42,0.5,5,286,4,0,0,0,sales,high,Colombia
8191,0.61,0.38,2,268,3,0,0,0,sales,low,India
8192,0.85,1.0,3,255,3,0,0,0,sales,medium,India
8193,0.17,0.85,6,245,5,0,0,0,sales,medium,Colombia
8194,0.79,0.52,3,134,2,1,0,0,sales,medium,Reino Unido
8195,0.56,0.98,3,251,3,1,0,0,accounting,medium,Colombia
8196,0.5,0.73,5,165,2,0,0,0,accounting,low,Reino Unido
8197,0.51,0.53,3,223,2,1,0,0,accounting,low,Colombia
8198,0.77,0.67,4,225,4,0,0,0,hr,low,Colombia
8199,0.84,0.9,3,196,3,1,0,0,hr,low,Colombia
8200,0.21,0.49,3,253,3,0,0,0,hr,low,Reino Unido
8201,0.65,0.57,5,222,3,0,0,0,hr,low,India
8202,0.95,0.87,4,135,3,0,0,0,technical,low,Colombia
8203,0.8,0.75,4,217,2,0,0,0,technical,low,India
8204,0.77,0.85,5,192,2,0,0,0,technical,low,Reino Unido
8205,0.57,0.7,3,172,3,0,0,0,technical,low,Reino Unido
8206,0.92,0.55,4,183,3,0,0,0,technical,low,Reino Unido
8207,1.0,0.71,5,186,2,0,0,0,technical,low,Reino Unido
8208,0.85,0.67,4,163,3,0,0,0,technical,low,Reino Unido
8209,0.57,0.8,4,262,3,0,0,0,technical,low,Reino Unido
8210,0.66,0.68,3,202,3,0,0,0,technical,low,Reino Unido
8211,0.85,0.8,4,248,3,0,0,0,technical,low,Colombia
8212,0.99,0.5,5,214,2,0,0,0,technical,low,India
8213,0.91,0.82,4,260,4,0,0,0,support,low,Colombia
8214,0.96,0.97,4,260,3,0,0,0,support,low,Colombia
8215,0.49,0.52,4,251,2,0,0,0,support,low,Colombia
8216,0.39,0.85,5,179,5,0,0,0,support,low,India
8217,0.87,0.74,4,178,2,1,0,0,support,medium,India
8218,0.19,0.85,6,210,4,0,0,0,support,medium,Reino Unido
8219,0.9,0.83,3,273,4,0,0,0,support,medium,Reino Unido
8220,0.5,0.5,5,166,2,0,0,0,support,medium,India
8221,0.7,0.9,5,246,2,0,0,0,support,medium,India
8222,0.52,0.55,5,192,3,0,0,0,support,medium,India
8223,0.71,0.69,3,274,3,0,0,0,support,medium,India
8224,0.4,0.41,3,232,3,0,0,0,technical,medium,Reino Unido
8225,0.96,0.53,3,158,4,0,0,0,technical,medium,Reino Unido
8226,0.86,0.92,5,137,3,0,0,0,technical,medium,Reino Unido
8227,0.68,0.85,3,209,2,0,0,0,management,medium,Reino Unido
8228,0.56,0.64,3,206,2,0,0,0,IT,medium,Reino Unido
8229,0.65,0.56,3,230,2,0,0,0,IT,high,Reino Unido
8230,0.98,0.61,5,239,3,0,0,0,IT,low,India
8231,0.18,0.51,5,159,6,0,0,0,IT,medium,Reino Unido
8232,0.66,0.65,4,244,2,0,0,0,IT,medium,India
8233,0.14,0.51,5,259,5,0,0,0,product_mng,medium,Reino Unido
8234,0.94,0.8,5,245,3,1,0,0,product_mng,medium,Colombia
8235,0.56,1.0,3,141,2,1,0,0,product_mng,low,Reino Unido
8236,0.56,0.8,5,202,4,0,0,0,product_mng,low,Reino Unido
8237,0.59,0.89,5,143,3,1,0,0,IT,low,Colombia
8238,0.63,0.62,4,286,5,1,0,0,RandD,low,Colombia
8239,0.97,0.88,5,173,3,0,0,0,RandD,low,Colombia
8240,0.76,0.7,5,195,3,0,0,0,RandD,low,Colombia
8241,0.85,0.58,4,167,4,0,0,0,RandD,low,Colombia
8242,0.23,0.73,5,197,4,1,0,0,RandD,low,Reino Unido
8243,0.68,0.62,3,255,5,0,0,0,RandD,low,Reino Unido
8244,0.71,0.73,3,274,3,0,0,0,marketing,low,Reino Unido
8245,0.5,0.59,3,192,2,0,0,0,sales,low,Reino Unido
8246,0.61,0.7,3,225,3,0,0,0,accounting,low,India
8247,0.99,0.65,3,209,2,1,0,0,support,low,Colombia
8248,0.97,0.86,5,222,3,0,0,0,technical,low,India
8249,0.82,0.71,5,208,2,0,0,0,management,low,Reino Unido
8250,0.72,0.68,5,162,5,0,0,0,marketing,low,Colombia
8251,0.53,0.74,3,135,2,0,0,0,marketing,low,Reino Unido
8252,0.55,0.87,4,200,3,0,0,0,marketing,low,India
8253,0.52,0.53,4,159,4,0,0,0,sales,low,Reino Unido
8254,0.8,0.81,5,156,2,0,0,0,sales,low,India
8255,0.51,0.95,4,169,3,1,0,0,sales,low,Reino Unido
8256,0.66,0.65,4,154,3,0,0,0,sales,medium,Reino Unido
8257,0.56,0.43,2,169,3,0,0,0,sales,medium,Reino Unido
8258,0.5,0.84,3,233,3,1,0,0,sales,medium,India
8259,0.94,0.78,3,218,2,1,0,0,sales,medium,Reino Unido
8260,0.42,0.8,4,279,6,0,0,0,sales,medium,Colombia
8261,0.6,0.61,3,195,3,0,0,0,sales,medium,India
8262,0.55,0.71,4,223,3,0,0,0,sales,medium,Colombia
8263,0.76,0.72,3,275,4,1,0,0,sales,medium,Reino Unido
8264,0.84,0.74,3,234,3,1,0,0,sales,medium,India
8265,0.33,0.62,4,113,6,0,0,0,sales,medium,Reino Unido
8266,0.61,0.95,3,133,5,0,0,0,sales,medium,Colombia
8267,0.91,0.93,5,158,4,0,0,0,sales,medium,Colombia
8268,0.73,0.74,4,214,3,0,0,0,sales,high,Reino Unido
8269,0.87,0.67,4,272,4,0,0,0,sales,low,Reino Unido
8270,0.38,0.42,2,127,4,0,0,0,sales,medium,India
8271,0.8,0.51,4,141,3,1,0,0,sales,medium,India
8272,0.69,0.8,5,263,3,1,0,0,accounting,medium,India
8273,0.99,0.92,5,174,5,0,0,0,accounting,medium,Colombia
8274,0.92,0.76,5,246,2,1,0,0,accounting,low,India
8275,0.6,0.88,3,201,2,0,0,0,hr,low,Colombia
8276,0.89,0.93,3,181,3,0,0,0,hr,low,Reino Unido
8277,0.91,0.93,3,238,2,0,0,0,hr,low,India
8278,0.35,0.52,3,167,2,0,0,0,hr,low,Colombia
8279,0.88,0.68,5,224,2,0,0,0,technical,low,Reino Unido
8280,0.66,0.69,3,182,3,1,0,0,technical,low,Reino Unido
8281,0.21,0.55,4,189,2,0,0,0,technical,low,Reino Unido
8282,0.78,0.64,3,169,2,1,0,0,technical,medium,Colombia
8283,0.21,0.96,4,287,5,0,0,0,technical,medium,India
